REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
QLD1,2026/02/01 12:15:00,5298.52,-6.35,TRADE
QLD1,2026/02/01 12:20:00,5397.08,-5.26,TRADE
QLD1,2026/02/01 12:25:00,5387.99,-5.26,TRADE
QLD1,2026/02/01 12:30:00,5476.73,12.03,TRADE
QLD1,2026/02/01 12:35:00,5368.69,-1.60,TRADE
QLD1,2026/02/01 12:40:00,5455.09,0.01,TRADE
QLD1,2026/02/01 12:45:00,5496.96,-5.26,TRADE
QLD1,2026/02/01 12:50:00,5570.75,0,TRADE
QLD1,2026/02/01 12:55:00,5497.34,-5.26,TRADE
QLD1,2026/02/01 13:00:00,5603.77,13.99,TRADE
QLD1,2026/02/01 13:05:00,5539.4,12.03,TRADE
QLD1,2026/02/01 13:10:00,5624.9,-5.26,TRADE
QLD1,2026/02/01 13:15:00,5658.12,12.04,TRADE
QLD1,2026/02/01 13:20:00,5644.95,-4.56,TRADE
QLD1,2026/02/01 13:25:00,5749.99,33.50,TRADE
QLD1,2026/02/01 13:30:00,5824.79,53.74,TRADE
QLD1,2026/02/01 13:35:00,5869.92,35.87,TRADE
QLD1,2026/02/01 13:40:00,5860.17,0,TRADE
QLD1,2026/02/01 13:45:00,5862.53,36.77,TRADE
QLD1,2026/02/01 13:50:00,5960.77,35.34,TRADE
QLD1,2026/02/01 13:55:00,5954.57,35.62,TRADE
QLD1,2026/02/01 14:00:00,5969.01,42.13,TRADE
QLD1,2026/02/01 14:05:00,6038.8,36.47,TRADE
QLD1,2026/02/01 14:10:00,6145.07,-5.05,TRADE
QLD1,2026/02/01 14:15:00,6249.75,0.53,TRADE
QLD1,2026/02/01 14:20:00,6299.64,37.07,TRADE
QLD1,2026/02/01 14:25:00,6308.74,-6.35,TRADE
QLD1,2026/02/01 14:30:00,6455.62,17.44,TRADE
QLD1,2026/02/01 14:35:00,6470.17,35.58,TRADE
QLD1,2026/02/01 14:40:00,6599.71,54.63,TRADE
QLD1,2026/02/01 14:45:00,6648.36,38.88,TRADE
QLD1,2026/02/01 14:50:00,6745.63,35.96,TRADE
QLD1,2026/02/01 14:55:00,6851.3,53.54,TRADE
QLD1,2026/02/01 15:00:00,6923.42,36.50,TRADE
QLD1,2026/02/01 15:05:00,6979.23,36.79,TRADE
QLD1,2026/02/01 15:10:00,7108.47,50.50,TRADE
QLD1,2026/02/01 15:15:00,7200.17,98.76,TRADE
QLD1,2026/02/01 15:20:00,7239.5,58.93,TRADE
QLD1,2026/02/01 15:25:00,7290.56,55.03,TRADE
QLD1,2026/02/01 15:30:00,7375.64,36.23,TRADE
QLD1,2026/02/01 15:35:00,7564.29,83.25,TRADE
QLD1,2026/02/01 15:40:00,7616.9,72.75,TRADE
QLD1,2026/02/01 15:45:00,7705.42,72.75,TRADE
QLD1,2026/02/01 15:50:00,7815.06,38.32,TRADE
QLD1,2026/02/01 15:55:00,7924.47,107.43,TRADE
QLD1,2026/02/01 16:00:00,8035.2,121.73,TRADE
QLD1,2026/02/01 16:05:00,8131.89,53.85,TRADE
QLD1,2026/02/01 16:10:00,8126.69,53.85,TRADE
QLD1,2026/02/01 16:15:00,8248.57,72.75,TRADE
QLD1,2026/02/01 16:20:00,8411.87,64.83,TRADE
QLD1,2026/02/01 16:25:00,8476.51,54.83,TRADE
QLD1,2026/02/01 16:30:00,8618.92,72.95,TRADE
QLD1,2026/02/01 16:35:00,8700.03,72.95,TRADE
QLD1,2026/02/01 16:40:00,8809.31,79.83,TRADE
QLD1,2026/02/01 16:45:00,8868.97,90.95,TRADE
QLD1,2026/02/01 16:50:00,9020.47,135.41,TRADE
QLD1,2026/02/01 16:55:00,9067.46,104.32,TRADE
QLD1,2026/02/01 17:00:00,9207.92,120,TRADE
QLD1,2026/02/01 17:05:00,9199.32,104.32,TRADE
QLD1,2026/02/01 17:10:00,9295.83,121.73,TRADE
QLD1,2026/02/01 17:15:00,9323.04,132.34,TRADE
QLD1,2026/02/01 17:20:00,9414.7,196.24,TRADE
QLD1,2026/02/01 17:25:00,9404,197.46,TRADE
QLD1,2026/02/01 17:30:00,9498.93,232,TRADE
QLD1,2026/02/01 17:35:00,9569.27,156.30,TRADE
QLD1,2026/02/01 17:40:00,9692.37,232,TRADE
QLD1,2026/02/01 17:45:00,9599.45,232,TRADE
QLD1,2026/02/01 17:50:00,9666.21,232,TRADE
QLD1,2026/02/01 17:55:00,9709.35,232,TRADE
QLD1,2026/02/01 18:00:00,9678.43,240.59,TRADE
QLD1,2026/02/01 18:05:00,9707.97,232,TRADE
QLD1,2026/02/01 18:10:00,9626.27,232,TRADE
QLD1,2026/02/01 18:15:00,9668.05,232,TRADE
QLD1,2026/02/01 18:20:00,9681.67,232,TRADE
QLD1,2026/02/01 18:25:00,9664.49,232,TRADE
QLD1,2026/02/01 18:30:00,9659.36,232,TRADE
QLD1,2026/02/01 18:35:00,9661.17,232,TRADE
QLD1,2026/02/01 18:40:00,9679.29,232,TRADE
QLD1,2026/02/01 18:45:00,9603.15,232,TRADE
QLD1,2026/02/01 18:50:00,9557.7,200,TRADE
QLD1,2026/02/01 18:55:00,9556.6,182.12,TRADE
QLD1,2026/02/01 19:00:00,9629.93,153.89,TRADE
QLD1,2026/02/01 19:05:00,9576.33,144.50,TRADE
QLD1,2026/02/01 19:10:00,9528.69,122.40,TRADE
QLD1,2026/02/01 19:15:00,9586.14,153.89,TRADE
QLD1,2026/02/01 19:20:00,9510.26,129.32,TRADE
QLD1,2026/02/01 19:25:00,9470.66,129.32,TRADE
QLD1,2026/02/01 19:30:00,9436.52,122.40,TRADE
QLD1,2026/02/01 19:35:00,9400.27,122.01,TRADE
QLD1,2026/02/01 19:40:00,9357.68,121.73,TRADE
QLD1,2026/02/01 19:45:00,9319.6,115.56,TRADE
QLD1,2026/02/01 19:50:00,9233.44,115.56,TRADE
QLD1,2026/02/01 19:55:00,9267.88,103.99,TRADE
QLD1,2026/02/01 20:00:00,9111.67,114.95,TRADE
QLD1,2026/02/01 20:05:00,9023.67,114.95,TRADE
QLD1,2026/02/01 20:10:00,8982.5,115.15,TRADE
QLD1,2026/02/01 20:15:00,8938.69,115.56,TRADE
QLD1,2026/02/01 20:20:00,8951.67,103.95,TRADE
QLD1,2026/02/01 20:25:00,8876.45,119.97,TRADE
QLD1,2026/02/01 20:30:00,8867.55,119.99,TRADE
QLD1,2026/02/01 20:35:00,8864.69,104.32,TRADE
QLD1,2026/02/01 20:40:00,8918.74,119.97,TRADE
QLD1,2026/02/01 20:45:00,8881.03,119.99,TRADE
QLD1,2026/02/01 20:50:00,8853.07,119.99,TRADE
QLD1,2026/02/01 20:55:00,8807.46,119.99,TRADE
QLD1,2026/02/01 21:00:00,8750.86,119.99,TRADE
QLD1,2026/02/01 21:05:00,8656.3,121.73,TRADE
QLD1,2026/02/01 21:10:00,8590.09,104,TRADE
QLD1,2026/02/01 21:15:00,8535.35,120,TRADE
QLD1,2026/02/01 21:20:00,8433.26,114.95,TRADE
QLD1,2026/02/01 21:25:00,8514.95,120,TRADE
QLD1,2026/02/01 21:30:00,8411.19,114.95,TRADE
QLD1,2026/02/01 21:35:00,8325.07,104,TRADE
QLD1,2026/02/01 21:40:00,8356.33,119.99,TRADE
QLD1,2026/02/01 21:45:00,8187.26,104,TRADE
QLD1,2026/02/01 21:50:00,8189.19,104,TRADE
QLD1,2026/02/01 21:55:00,8101.78,97.73,TRADE
QLD1,2026/02/01 22:00:00,8030.17,94.73,TRADE
QLD1,2026/02/01 22:05:00,7961.69,85,TRADE
QLD1,2026/02/01 22:10:00,7893.21,90.93,TRADE
QLD1,2026/02/01 22:15:00,7905.29,97.73,TRADE
QLD1,2026/02/01 22:20:00,7863.98,97.73,TRADE
QLD1,2026/02/01 22:25:00,7814.68,97.73,TRADE
QLD1,2026/02/01 22:30:00,7709.52,94.73,TRADE
QLD1,2026/02/01 22:35:00,7692.66,94.73,TRADE
QLD1,2026/02/01 22:40:00,7613.5,90.95,TRADE
QLD1,2026/02/01 22:45:00,7520.44,90.95,TRADE
QLD1,2026/02/01 22:50:00,7534.47,88,TRADE
QLD1,2026/02/01 22:55:00,7486.3,85.77,TRADE
QLD1,2026/02/01 23:00:00,7408.08,84.92,TRADE
QLD1,2026/02/01 23:05:00,7386.29,80.08,TRADE
QLD1,2026/02/01 23:10:00,7368.21,80.07,TRADE
QLD1,2026/02/01 23:15:00,7286.68,79.02,TRADE
QLD1,2026/02/01 23:20:00,7232.71,78.95,TRADE
QLD1,2026/02/01 23:25:00,7201.48,79.39,TRADE
QLD1,2026/02/01 23:30:00,7164.01,79.78,TRADE
QLD1,2026/02/01 23:35:00,7173.41,80.28,TRADE
QLD1,2026/02/01 23:40:00,7193.08,92.49,TRADE
QLD1,2026/02/01 23:45:00,7193.11,91.91,TRADE
QLD1,2026/02/01 23:50:00,7219.92,103.95,TRADE
QLD1,2026/02/01 23:55:00,7076.91,94.22,TRADE
QLD1,2026/02/02 00:00:00,7069.55,91.75,TRADE
QLD1,2026/02/02 00:05:00,7032.81,97.73,TRADE
QLD1,2026/02/02 00:10:00,6941.77,90.95,TRADE
QLD1,2026/02/02 00:15:00,6971.92,90.95,TRADE
QLD1,2026/02/02 00:20:00,6904.97,88.75,TRADE
QLD1,2026/02/02 00:25:00,6850.36,79.83,TRADE
QLD1,2026/02/02 00:30:00,6865.22,79.83,TRADE
QLD1,2026/02/02 00:35:00,6822.1,79.83,TRADE
QLD1,2026/02/02 00:40:00,6790.2,79.83,TRADE
QLD1,2026/02/02 00:45:00,6785.24,85.96,TRADE
QLD1,2026/02/02 00:50:00,6762.98,88.31,TRADE
QLD1,2026/02/02 00:55:00,6817.25,85.96,TRADE
QLD1,2026/02/02 01:00:00,6759.63,78.82,TRADE
QLD1,2026/02/02 01:05:00,6732.01,79.83,TRADE
QLD1,2026/02/02 01:10:00,6715.14,91.57,TRADE
QLD1,2026/02/02 01:15:00,6722.99,90.95,TRADE
QLD1,2026/02/02 01:20:00,6673.13,79.83,TRADE
QLD1,2026/02/02 01:25:00,6633.06,79.83,TRADE
QLD1,2026/02/02 01:30:00,6641.84,79.91,TRADE
QLD1,2026/02/02 01:35:00,6662.77,120,TRADE
QLD1,2026/02/02 01:40:00,6603.29,103.95,TRADE
QLD1,2026/02/02 01:45:00,6613.43,103.95,TRADE
QLD1,2026/02/02 01:50:00,6597.39,101.23,TRADE
QLD1,2026/02/02 01:55:00,6531.9,94.22,TRADE
QLD1,2026/02/02 02:00:00,6602.81,97.73,TRADE
QLD1,2026/02/02 02:05:00,6566.46,94.23,TRADE
QLD1,2026/02/02 02:10:00,6569.27,94.23,TRADE
QLD1,2026/02/02 02:15:00,6554.2,90.95,TRADE
QLD1,2026/02/02 02:20:00,6539.63,90.95,TRADE
QLD1,2026/02/02 02:25:00,6522.25,90.94,TRADE
QLD1,2026/02/02 02:30:00,6527.49,90.95,TRADE
QLD1,2026/02/02 02:35:00,6503.6,90.95,TRADE
QLD1,2026/02/02 02:40:00,6490.19,90.95,TRADE
QLD1,2026/02/02 02:45:00,6529.93,97.73,TRADE
QLD1,2026/02/02 02:50:00,6464.97,90.95,TRADE
QLD1,2026/02/02 02:55:00,6522.99,97.73,TRADE
QLD1,2026/02/02 03:00:00,6476.06,97.73,TRADE
QLD1,2026/02/02 03:05:00,6467.33,97.73,TRADE
QLD1,2026/02/02 03:10:00,6516.78,103.95,TRADE
QLD1,2026/02/02 03:15:00,6479.63,103.95,TRADE
QLD1,2026/02/02 03:20:00,6460.05,103.95,TRADE
QLD1,2026/02/02 03:25:00,6433.66,103.95,TRADE
QLD1,2026/02/02 03:30:00,6477.74,120,TRADE
QLD1,2026/02/02 03:35:00,6443.85,120,TRADE
QLD1,2026/02/02 03:40:00,6388.03,94.39,TRADE
QLD1,2026/02/02 03:45:00,6425.17,90.24,TRADE
QLD1,2026/02/02 03:50:00,6418.16,90.95,TRADE
QLD1,2026/02/02 03:55:00,6443.9,90.95,TRADE
QLD1,2026/02/02 04:00:00,6452.63,90.70,TRADE
QLD1,2026/02/02 04:05:00,6429.41,79.83,TRADE
QLD1,2026/02/02 04:10:00,6471.67,88.31,TRADE
QLD1,2026/02/02 04:15:00,6495.76,90.95,TRADE
QLD1,2026/02/02 04:20:00,6523.93,82.65,TRADE
QLD1,2026/02/02 04:25:00,6544.34,82.69,TRADE
QLD1,2026/02/02 04:30:00,6566.87,90.75,TRADE
QLD1,2026/02/02 04:35:00,6553.14,75.81,TRADE
QLD1,2026/02/02 04:40:00,6583.48,72.95,TRADE
QLD1,2026/02/02 04:45:00,6581.14,72.95,TRADE
QLD1,2026/02/02 04:50:00,6584.31,79.83,TRADE
QLD1,2026/02/02 04:55:00,6648.09,73.14,TRADE
QLD1,2026/02/02 05:00:00,6662.58,79.83,TRADE
QLD1,2026/02/02 05:05:00,6656.11,72.95,TRADE
QLD1,2026/02/02 05:10:00,6666.95,72.95,TRADE
QLD1,2026/02/02 05:15:00,6775.63,87.07,TRADE
QLD1,2026/02/02 05:20:00,6791.6,90.75,TRADE
QLD1,2026/02/02 05:25:00,6848.89,94.22,TRADE
QLD1,2026/02/02 05:30:00,6771.29,87.05,TRADE
QLD1,2026/02/02 05:35:00,6743.15,86.55,TRADE
QLD1,2026/02/02 05:40:00,6884.29,123.57,TRADE
QLD1,2026/02/02 05:45:00,6851.94,103.95,TRADE
QLD1,2026/02/02 05:50:00,6836.77,103.95,TRADE
QLD1,2026/02/02 05:55:00,6877.9,103.95,TRADE
QLD1,2026/02/02 06:00:00,6830.4,90.75,TRADE
QLD1,2026/02/02 06:05:00,6881.7,123.57,TRADE
QLD1,2026/02/02 06:10:00,6871.06,92.50,TRADE
QLD1,2026/02/02 06:15:00,6927.23,94.73,TRADE
QLD1,2026/02/02 06:20:00,7019.12,90.95,TRADE
QLD1,2026/02/02 06:25:00,7004.03,73.11,TRADE
QLD1,2026/02/02 06:30:00,7031.11,64.83,TRADE
QLD1,2026/02/02 06:35:00,7010.65,63.58,TRADE
QLD1,2026/02/02 06:40:00,7034.7,64.83,TRADE
QLD1,2026/02/02 06:45:00,7011.13,37.24,TRADE
QLD1,2026/02/02 06:50:00,7021.78,38.37,TRADE
QLD1,2026/02/02 06:55:00,7009.56,34.82,TRADE
QLD1,2026/02/02 07:00:00,7003.17,14.87,TRADE
QLD1,2026/02/02 07:05:00,7028.13,38.95,TRADE
QLD1,2026/02/02 07:10:00,7059.66,40.94,TRADE
QLD1,2026/02/02 07:15:00,7142.24,96.83,TRADE
QLD1,2026/02/02 07:20:00,7132.79,35.73,TRADE
QLD1,2026/02/02 07:25:00,7085.28,63.56,TRADE
QLD1,2026/02/02 07:30:00,7037.9,26.63,TRADE
QLD1,2026/02/02 07:35:00,7094.15,24.75,TRADE
QLD1,2026/02/02 07:40:00,7047.65,51.04,TRADE
QLD1,2026/02/02 07:45:00,6990,40.05,TRADE
QLD1,2026/02/02 07:50:00,6989.13,20.67,TRADE
QLD1,2026/02/02 07:55:00,6906.46,26.63,TRADE
QLD1,2026/02/02 08:00:00,6911.96,20.20,TRADE
QLD1,2026/02/02 08:05:00,6946.89,24.32,TRADE
QLD1,2026/02/02 08:10:00,6898.79,26.63,TRADE
QLD1,2026/02/02 08:15:00,6919.41,26.63,TRADE
QLD1,2026/02/02 08:20:00,6892.69,20.20,TRADE
QLD1,2026/02/02 08:25:00,6904.93,24.67,TRADE
QLD1,2026/02/02 08:30:00,6903.65,20.20,TRADE
QLD1,2026/02/02 08:35:00,6940.75,34.76,TRADE
QLD1,2026/02/02 08:40:00,6899.64,24.94,TRADE
QLD1,2026/02/02 08:45:00,6946.9,25.40,TRADE
QLD1,2026/02/02 08:50:00,6916.7,25.09,TRADE
QLD1,2026/02/02 08:55:00,6850.88,34.76,TRADE
QLD1,2026/02/02 09:00:00,6884.91,20.20,TRADE
QLD1,2026/02/02 09:05:00,6925.93,20.20,TRADE
QLD1,2026/02/02 09:10:00,6997.82,20.20,TRADE
QLD1,2026/02/02 09:15:00,7014.56,34.76,TRADE
QLD1,2026/02/02 09:20:00,6971.57,34.76,TRADE
QLD1,2026/02/02 09:25:00,6995.03,54.99,TRADE
QLD1,2026/02/02 09:30:00,6986.91,54.99,TRADE
QLD1,2026/02/02 09:35:00,6934.42,34.76,TRADE
QLD1,2026/02/02 09:40:00,6967.75,37.89,TRADE
QLD1,2026/02/02 09:45:00,6925.94,51.04,TRADE
QLD1,2026/02/02 09:50:00,7002.54,51.04,TRADE
QLD1,2026/02/02 09:55:00,6897.18,34.76,TRADE
QLD1,2026/02/02 10:00:00,6972.24,13.99,TRADE
QLD1,2026/02/02 10:05:00,6986.09,37.89,TRADE
QLD1,2026/02/02 10:10:00,7042.91,51.04,TRADE
QLD1,2026/02/02 10:15:00,7078.99,54.99,TRADE
QLD1,2026/02/02 10:20:00,7084.4,55.03,TRADE
QLD1,2026/02/02 10:25:00,7083.73,55.03,TRADE
QLD1,2026/02/02 10:30:00,7114.14,35.73,TRADE
QLD1,2026/02/02 10:35:00,7110.79,35.73,TRADE
QLD1,2026/02/02 10:40:00,7078.27,51.04,TRADE
QLD1,2026/02/02 10:45:00,7074.95,13.99,TRADE
QLD1,2026/02/02 10:50:00,7172.44,37.89,TRADE
QLD1,2026/02/02 10:55:00,7164.65,51.04,TRADE
QLD1,2026/02/02 11:00:00,7182.8,51.04,TRADE
QLD1,2026/02/02 11:05:00,7106.28,0.61,TRADE
QLD1,2026/02/02 11:10:00,7283.92,51.04,TRADE
QLD1,2026/02/02 11:15:00,7215.88,34.76,TRADE
QLD1,2026/02/02 11:20:00,7246.81,51.04,TRADE
QLD1,2026/02/02 11:25:00,7231.51,34.76,TRADE
QLD1,2026/02/02 11:30:00,7213.07,34.76,TRADE
QLD1,2026/02/02 11:35:00,7250.53,34.76,TRADE
QLD1,2026/02/02 11:40:00,7351.32,34.76,TRADE
QLD1,2026/02/02 11:45:00,7375.81,54.99,TRADE
QLD1,2026/02/02 11:50:00,7346.99,54.99,TRADE
QLD1,2026/02/02 11:55:00,7398,51.04,TRADE
QLD1,2026/02/02 12:00:00,7438.05,34.76,TRADE
QLD1,2026/02/02 12:05:00,7470.59,44.95,TRADE
QLD1,2026/02/02 12:10:00,7499.64,53.83,TRADE
QLD1,2026/02/02 12:15:00,7576.52,119.99,TRADE
QLD1,2026/02/02 12:20:00,7643.16,54.99,TRADE
