REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
SA1,2026/02/01 07:30:00,1199.35,26.09,TRADE
SA1,2026/02/01 07:35:00,1211.21,36.81,TRADE
SA1,2026/02/01 07:40:00,1161.78,47.90,TRADE
SA1,2026/02/01 07:45:00,1155.21,46.86,TRADE
SA1,2026/02/01 07:50:00,1122.95,45.08,TRADE
SA1,2026/02/01 07:55:00,1123.16,11.07,TRADE
SA1,2026/02/01 08:00:00,1103.82,-1.10,TRADE
SA1,2026/02/01 08:05:00,1071.18,-5.11,TRADE
SA1,2026/02/01 08:10:00,1067.84,-2.06,TRADE
SA1,2026/02/01 08:15:00,1026.87,-6,TRADE
SA1,2026/02/01 08:20:00,1024.86,-7.01,TRADE
SA1,2026/02/01 08:25:00,1002.7,-6.78,TRADE
SA1,2026/02/01 08:30:00,975.67,-6.86,TRADE
SA1,2026/02/01 08:35:00,952.39,-7.01,TRADE
SA1,2026/02/01 08:40:00,993.51,-6.91,TRADE
SA1,2026/02/01 08:45:00,933.82,-7.01,TRADE
SA1,2026/02/01 08:50:00,896.34,-7.01,TRADE
SA1,2026/02/01 08:55:00,887.34,-6.82,TRADE
SA1,2026/02/01 09:00:00,853.89,-6.61,TRADE
SA1,2026/02/01 09:05:00,818.97,-6.88,TRADE
SA1,2026/02/01 09:10:00,782.14,-7.01,TRADE
SA1,2026/02/01 09:15:00,766.26,-6.63,TRADE
SA1,2026/02/01 09:20:00,742.84,-6.57,TRADE
SA1,2026/02/01 09:25:00,709.63,-7,TRADE
SA1,2026/02/01 09:30:00,660.9,-7.10,TRADE
SA1,2026/02/01 09:35:00,628.73,-7.87,TRADE
SA1,2026/02/01 09:40:00,626.58,-8.50,TRADE
SA1,2026/02/01 09:45:00,634.17,-7.50,TRADE
SA1,2026/02/01 09:50:00,578.29,-15.84,TRADE
SA1,2026/02/01 09:55:00,556.94,-9.35,TRADE
SA1,2026/02/01 10:00:00,522.19,-15.60,TRADE
SA1,2026/02/01 10:05:00,507.23,-8.50,TRADE
SA1,2026/02/01 10:10:00,505.74,-8.50,TRADE
SA1,2026/02/01 10:15:00,503.24,-8.96,TRADE
SA1,2026/02/01 10:20:00,496.17,-14.69,TRADE
SA1,2026/02/01 10:25:00,491.85,-31.74,TRADE
SA1,2026/02/01 10:30:00,440.97,-77.39,TRADE
SA1,2026/02/01 10:35:00,394.78,-20.40,TRADE
SA1,2026/02/01 10:40:00,376.67,-19.86,TRADE
SA1,2026/02/01 10:45:00,349.62,-43.91,TRADE
SA1,2026/02/01 10:50:00,331.69,-37.39,TRADE
SA1,2026/02/01 10:55:00,301.77,-43.91,TRADE
SA1,2026/02/01 11:00:00,276.13,-48.89,TRADE
SA1,2026/02/01 11:05:00,266.51,-31.17,TRADE
SA1,2026/02/01 11:10:00,253.75,-43.53,TRADE
SA1,2026/02/01 11:15:00,239.13,-30.89,TRADE
SA1,2026/02/01 11:20:00,220.03,-41.56,TRADE
SA1,2026/02/01 11:25:00,204.66,-44.74,TRADE
SA1,2026/02/01 11:30:00,169.5,-30.76,TRADE
SA1,2026/02/01 11:35:00,165.39,-51.61,TRADE
SA1,2026/02/01 11:40:00,174.79,-28.96,TRADE
SA1,2026/02/01 11:45:00,141.25,-36.92,TRADE
SA1,2026/02/01 11:50:00,127.86,-43.84,TRADE
SA1,2026/02/01 11:55:00,111.5,-40.15,TRADE
SA1,2026/02/01 12:00:00,127.37,-41.78,TRADE
SA1,2026/02/01 12:05:00,107.23,-42.68,TRADE
SA1,2026/02/01 12:10:00,124.72,-70.22,TRADE
SA1,2026/02/01 12:15:00,106.12,-43.89,TRADE
SA1,2026/02/01 12:20:00,78.49,-38.26,TRADE
SA1,2026/02/01 12:25:00,85.14,-38.49,TRADE
SA1,2026/02/01 12:30:00,70.37,-48.93,TRADE
SA1,2026/02/01 12:35:00,38.71,-48.02,TRADE
SA1,2026/02/01 12:40:00,50.68,-59.04,TRADE
SA1,2026/02/01 12:45:00,54.97,-50.36,TRADE
SA1,2026/02/01 12:50:00,25.02,-59.04,TRADE
SA1,2026/02/01 12:55:00,42.33,-41.97,TRADE
SA1,2026/02/01 13:00:00,17.95,-41.97,TRADE
SA1,2026/02/01 13:05:00,17.78,-41.97,TRADE
SA1,2026/02/01 13:10:00,12.54,-41.97,TRADE
SA1,2026/02/01 13:15:00,-1.06,-41.97,TRADE
SA1,2026/02/01 13:20:00,13.95,-41.97,TRADE
SA1,2026/02/01 13:25:00,7.33,-41.97,TRADE
SA1,2026/02/01 13:30:00,-10.1,-41.97,TRADE
SA1,2026/02/01 13:35:00,-7.06,-46.10,TRADE
SA1,2026/02/01 13:40:00,7.42,-100,TRADE
SA1,2026/02/01 13:45:00,48.88,-69.66,TRADE
SA1,2026/02/01 13:50:00,59.91,-69.66,TRADE
SA1,2026/02/01 13:55:00,50.74,-85.02,TRADE
SA1,2026/02/01 14:00:00,28.55,-100,TRADE
SA1,2026/02/01 14:05:00,48.23,-62.44,TRADE
SA1,2026/02/01 14:10:00,49.98,-59.04,TRADE
SA1,2026/02/01 14:15:00,40.93,-85.02,TRADE
SA1,2026/02/01 14:20:00,53.24,-41.97,TRADE
SA1,2026/02/01 14:25:00,65.5,-41.97,TRADE
SA1,2026/02/01 14:30:00,38,-48.50,TRADE
SA1,2026/02/01 14:35:00,56.17,-41.97,TRADE
SA1,2026/02/01 14:40:00,60.97,-41.97,TRADE
SA1,2026/02/01 14:45:00,68.15,-41.97,TRADE
SA1,2026/02/01 14:50:00,69.3,-41.97,TRADE
SA1,2026/02/01 14:55:00,67.73,-41.97,TRADE
SA1,2026/02/01 15:00:00,74.76,-41.97,TRADE
SA1,2026/02/01 15:05:00,109.25,-41.97,TRADE
SA1,2026/02/01 15:10:00,124.47,-59.04,TRADE
SA1,2026/02/01 15:15:00,147.5,-20,TRADE
SA1,2026/02/01 15:20:00,149.22,-22.84,TRADE
SA1,2026/02/01 15:25:00,176.36,-30.05,TRADE
SA1,2026/02/01 15:30:00,174.99,-59.04,TRADE
SA1,2026/02/01 15:35:00,237.67,-23.95,TRADE
SA1,2026/02/01 15:40:00,222.77,-59.04,TRADE
SA1,2026/02/01 15:45:00,268.76,-34.80,TRADE
SA1,2026/02/01 15:50:00,269.75,-23.78,TRADE
SA1,2026/02/01 15:55:00,267.09,-29.92,TRADE
SA1,2026/02/01 16:00:00,323.59,-27.45,TRADE
SA1,2026/02/01 16:05:00,325.59,-20.57,TRADE
SA1,2026/02/01 16:10:00,337.36,-20,TRADE
SA1,2026/02/01 16:15:00,361.09,-20,TRADE
SA1,2026/02/01 16:20:00,391.94,-20.57,TRADE
SA1,2026/02/01 16:25:00,435.98,-20,TRADE
SA1,2026/02/01 16:30:00,480.62,-19.88,TRADE
SA1,2026/02/01 16:35:00,533.86,-19.86,TRADE
SA1,2026/02/01 16:40:00,588.43,-13.48,TRADE
SA1,2026/02/01 16:45:00,619.4,-13.30,TRADE
SA1,2026/02/01 16:50:00,630.28,-13.24,TRADE
SA1,2026/02/01 16:55:00,682.35,-13.49,TRADE
SA1,2026/02/01 17:00:00,705.96,-13.51,TRADE
SA1,2026/02/01 17:05:00,735.28,-13.55,TRADE
SA1,2026/02/01 17:10:00,759.66,-13.69,TRADE
SA1,2026/02/01 17:15:00,799.67,-12.61,TRADE
SA1,2026/02/01 17:20:00,830.86,-8.21,TRADE
SA1,2026/02/01 17:25:00,890.81,-7.50,TRADE
SA1,2026/02/01 17:30:00,912.32,-7.25,TRADE
SA1,2026/02/01 17:35:00,933.4,-8.50,TRADE
SA1,2026/02/01 17:40:00,956.81,-8.39,TRADE
SA1,2026/02/01 17:45:00,983.61,-8.35,TRADE
SA1,2026/02/01 17:50:00,1010.57,-8.69,TRADE
SA1,2026/02/01 17:55:00,1042.6,-7.50,TRADE
SA1,2026/02/01 18:00:00,1058.64,-8.50,TRADE
SA1,2026/02/01 18:05:00,1082.02,-7.06,TRADE
SA1,2026/02/01 18:10:00,1105.41,-7.46,TRADE
SA1,2026/02/01 18:15:00,1155.17,-6.14,TRADE
SA1,2026/02/01 18:20:00,1201.29,-6.86,TRADE
SA1,2026/02/01 18:25:00,1180.61,-7,TRADE
SA1,2026/02/01 18:30:00,1265.52,-7.01,TRADE
SA1,2026/02/01 18:35:00,1304.46,-7.43,TRADE
SA1,2026/02/01 18:40:00,1319.73,-7.25,TRADE
SA1,2026/02/01 18:45:00,1349.66,-7.01,TRADE
SA1,2026/02/01 18:50:00,1378.78,-7.25,TRADE
SA1,2026/02/01 18:55:00,1403.93,-7.25,TRADE
SA1,2026/02/01 19:00:00,1418.77,-7.01,TRADE
SA1,2026/02/01 19:05:00,1461.2,-7.01,TRADE
SA1,2026/02/01 19:10:00,1482.82,-7,TRADE
SA1,2026/02/01 19:15:00,1501,-6.14,TRADE
SA1,2026/02/01 19:20:00,1498.82,-6,TRADE
SA1,2026/02/01 19:25:00,1526.25,-6,TRADE
SA1,2026/02/01 19:30:00,1536.41,-6,TRADE
SA1,2026/02/01 19:35:00,1556.14,-6,TRADE
SA1,2026/02/01 19:40:00,1542.24,-3.89,TRADE
SA1,2026/02/01 19:45:00,1539.22,-3.89,TRADE
SA1,2026/02/01 19:50:00,1537.51,-3.90,TRADE
SA1,2026/02/01 19:55:00,1531.24,-1.10,TRADE
SA1,2026/02/01 20:00:00,1528.74,-1.01,TRADE
SA1,2026/02/01 20:05:00,1538.01,0,TRADE
SA1,2026/02/01 20:10:00,1536.36,0.01,TRADE
SA1,2026/02/01 20:15:00,1547.75,0,TRADE
SA1,2026/02/01 20:20:00,1520.87,0,TRADE
SA1,2026/02/01 20:25:00,1549.13,0.01,TRADE
SA1,2026/02/01 20:30:00,1518.49,0.01,TRADE
SA1,2026/02/01 20:35:00,1517.26,0.01,TRADE
SA1,2026/02/01 20:40:00,1552.52,3.78,TRADE
SA1,2026/02/01 20:45:00,1534.69,0.09,TRADE
SA1,2026/02/01 20:50:00,1540.88,8.36,TRADE
SA1,2026/02/01 20:55:00,1544.78,8.51,TRADE
SA1,2026/02/01 21:00:00,1521.37,8.20,TRADE
SA1,2026/02/01 21:05:00,1500.86,3.64,TRADE
SA1,2026/02/01 21:10:00,1530.77,7.27,TRADE
SA1,2026/02/01 21:15:00,1538.02,8.51,TRADE
SA1,2026/02/01 21:20:00,1516.86,8.51,TRADE
SA1,2026/02/01 21:25:00,1518.61,8.13,TRADE
SA1,2026/02/01 21:30:00,1501.44,8.08,TRADE
SA1,2026/02/01 21:35:00,1508.91,8.12,TRADE
SA1,2026/02/01 21:40:00,1506.68,8.12,TRADE
SA1,2026/02/01 21:45:00,1501.44,8.07,TRADE
SA1,2026/02/01 21:50:00,1496.57,8.07,TRADE
SA1,2026/02/01 21:55:00,1473.88,0.01,TRADE
SA1,2026/02/01 22:00:00,1488.95,0.01,TRADE
SA1,2026/02/01 22:05:00,1491.45,0.14,TRADE
SA1,2026/02/01 22:10:00,1470.73,0.01,TRADE
SA1,2026/02/01 22:15:00,1466.51,3.60,TRADE
SA1,2026/02/01 22:20:00,1458.84,7.92,TRADE
SA1,2026/02/01 22:25:00,1412.95,7.24,TRADE
SA1,2026/02/01 22:30:00,1423.05,7.90,TRADE
SA1,2026/02/01 22:35:00,1418.66,7.25,TRADE
SA1,2026/02/01 22:40:00,1406.12,0.01,TRADE
SA1,2026/02/01 22:45:00,1415.44,0.01,TRADE
SA1,2026/02/01 22:50:00,1406.11,0.01,TRADE
SA1,2026/02/01 22:55:00,1410.19,3.58,TRADE
SA1,2026/02/01 23:00:00,1402.8,7.25,TRADE
SA1,2026/02/01 23:05:00,1373.49,7.77,TRADE
SA1,2026/02/01 23:10:00,1384.84,11,TRADE
SA1,2026/02/01 23:15:00,1393.38,19.43,TRADE
SA1,2026/02/01 23:20:00,1393.36,11.05,TRADE
SA1,2026/02/01 23:25:00,1387.99,7.74,TRADE
SA1,2026/02/01 23:30:00,1402.06,14.14,TRADE
SA1,2026/02/01 23:35:00,1429.82,8,TRADE
SA1,2026/02/01 23:40:00,1446.89,8.09,TRADE
SA1,2026/02/01 23:45:00,1442.51,8.13,TRADE
SA1,2026/02/01 23:50:00,1401.34,29.30,TRADE
SA1,2026/02/01 23:55:00,1394.79,8.04,TRADE
SA1,2026/02/02 00:00:00,1393.81,8.09,TRADE
SA1,2026/02/02 00:05:00,1390.83,8.01,TRADE
SA1,2026/02/02 00:10:00,1411.44,8.02,TRADE
SA1,2026/02/02 00:15:00,1413.26,11.67,TRADE
SA1,2026/02/02 00:20:00,1428.62,9.10,TRADE
SA1,2026/02/02 00:25:00,1434.54,8.15,TRADE
SA1,2026/02/02 00:30:00,1448.69,8.24,TRADE
SA1,2026/02/02 00:35:00,1429.67,8.20,TRADE
SA1,2026/02/02 00:40:00,1461.72,13.15,TRADE
SA1,2026/02/02 00:45:00,1469.07,11.83,TRADE
SA1,2026/02/02 00:50:00,1441.27,8.28,TRADE
SA1,2026/02/02 00:55:00,1445.15,8.32,TRADE
SA1,2026/02/02 01:00:00,1438.53,8.28,TRADE
SA1,2026/02/02 01:05:00,1429.26,14.95,TRADE
SA1,2026/02/02 01:10:00,1428.17,15.02,TRADE
SA1,2026/02/02 01:15:00,1425.79,8.36,TRADE
SA1,2026/02/02 01:20:00,1412.09,8.32,TRADE
SA1,2026/02/02 01:25:00,1399.25,8.27,TRADE
SA1,2026/02/02 01:30:00,1400.43,8.27,TRADE
SA1,2026/02/02 01:35:00,1399.99,8.20,TRADE
SA1,2026/02/02 01:40:00,1401.25,8.19,TRADE
SA1,2026/02/02 01:45:00,1419.16,8.20,TRADE
SA1,2026/02/02 01:50:00,1418.31,8.16,TRADE
SA1,2026/02/02 01:55:00,1408.7,8.13,TRADE
SA1,2026/02/02 02:00:00,1398.39,8.13,TRADE
SA1,2026/02/02 02:05:00,1400.75,8.01,TRADE
SA1,2026/02/02 02:10:00,1413.52,8.05,TRADE
SA1,2026/02/02 02:15:00,1400.4,8.01,TRADE
SA1,2026/02/02 02:20:00,1378.07,8,TRADE
SA1,2026/02/02 02:25:00,1366.16,8,TRADE
SA1,2026/02/02 02:30:00,1359.06,8.04,TRADE
SA1,2026/02/02 02:35:00,1369.25,8,TRADE
SA1,2026/02/02 02:40:00,1348.76,8.51,TRADE
SA1,2026/02/02 02:45:00,1345.22,7.95,TRADE
SA1,2026/02/02 02:50:00,1349.39,7.96,TRADE
SA1,2026/02/02 02:55:00,1374.89,8,TRADE
SA1,2026/02/02 03:00:00,1362.64,7.95,TRADE
SA1,2026/02/02 03:05:00,1374.11,8,TRADE
SA1,2026/02/02 03:10:00,1379.97,8,TRADE
SA1,2026/02/02 03:15:00,1355.7,7.95,TRADE
SA1,2026/02/02 03:20:00,1345.09,8.51,TRADE
SA1,2026/02/02 03:25:00,1344.55,8.51,TRADE
SA1,2026/02/02 03:30:00,1333.89,7.86,TRADE
SA1,2026/02/02 03:35:00,1345.89,7.94,TRADE
SA1,2026/02/02 03:40:00,1359.37,11.10,TRADE
SA1,2026/02/02 03:45:00,1349.71,8.51,TRADE
SA1,2026/02/02 03:50:00,1347.48,11.04,TRADE
SA1,2026/02/02 03:55:00,1342.23,17.38,TRADE
SA1,2026/02/02 04:00:00,1339.25,34.77,TRADE
SA1,2026/02/02 04:05:00,1326.22,27.35,TRADE
SA1,2026/02/02 04:10:00,1336.24,36.03,TRADE
SA1,2026/02/02 04:15:00,1346.54,8.51,TRADE
SA1,2026/02/02 04:20:00,1350.16,33.65,TRADE
SA1,2026/02/02 04:25:00,1355.22,1.17,TRADE
SA1,2026/02/02 04:30:00,1363.79,1.57,TRADE
SA1,2026/02/02 04:35:00,1365.89,3.13,TRADE
SA1,2026/02/02 04:40:00,1377.36,18.20,TRADE
SA1,2026/02/02 04:45:00,1382.29,31.28,TRADE
SA1,2026/02/02 04:50:00,1368.63,45.44,TRADE
SA1,2026/02/02 04:55:00,1372.8,28.07,TRADE
SA1,2026/02/02 05:00:00,1375.28,39.16,TRADE
SA1,2026/02/02 05:05:00,1394.32,35.81,TRADE
SA1,2026/02/02 05:10:00,1411.99,36.60,TRADE
SA1,2026/02/02 05:15:00,1433.83,43.22,TRADE
SA1,2026/02/02 05:20:00,1417.68,44.70,TRADE
SA1,2026/02/02 05:25:00,1432.71,45.89,TRADE
SA1,2026/02/02 05:30:00,1439.82,50.94,TRADE
SA1,2026/02/02 05:35:00,1442.47,43.76,TRADE
SA1,2026/02/02 05:40:00,1444.38,34.56,TRADE
SA1,2026/02/02 05:45:00,1490.84,51.82,TRADE
SA1,2026/02/02 05:50:00,1459.6,54.84,TRADE
SA1,2026/02/02 05:55:00,1481.73,54.86,TRADE
SA1,2026/02/02 06:00:00,1487.34,55.05,TRADE
SA1,2026/02/02 06:05:00,1500.45,47.19,TRADE
SA1,2026/02/02 06:10:00,1515.07,56.53,TRADE
SA1,2026/02/02 06:15:00,1540.87,49.24,TRADE
SA1,2026/02/02 06:20:00,1550.69,50.17,TRADE
SA1,2026/02/02 06:25:00,1541.02,51.41,TRADE
SA1,2026/02/02 06:30:00,1530.17,33.45,TRADE
SA1,2026/02/02 06:35:00,1541.78,31.03,TRADE
SA1,2026/02/02 06:40:00,1570.48,27.39,TRADE
SA1,2026/02/02 06:45:00,1572.42,27.38,TRADE
SA1,2026/02/02 06:50:00,1564.34,29.50,TRADE
SA1,2026/02/02 06:55:00,1534.83,59.55,TRADE
SA1,2026/02/02 07:00:00,1501.09,11.73,TRADE
SA1,2026/02/02 07:05:00,1494.21,12.38,TRADE
SA1,2026/02/02 07:10:00,1466.21,11.81,TRADE
SA1,2026/02/02 07:15:00,1474.46,-11.21,TRADE
SA1,2026/02/02 07:20:00,1477.6,9.23,TRADE
SA1,2026/02/02 07:25:00,1412.9,-5.82,TRADE
SA1,2026/02/02 07:30:00,1382.46,-5.61,TRADE
SA1,2026/02/02 07:35:00,1374.26,-5.70,TRADE
SA1,2026/02/02 07:40:00,1371.15,-7,TRADE
SA1,2026/02/02 07:45:00,1371.76,-7.25,TRADE
SA1,2026/02/02 07:50:00,1352.61,-7,TRADE
SA1,2026/02/02 07:55:00,1328.7,-7,TRADE
SA1,2026/02/02 08:00:00,1288.86,-15.46,TRADE
SA1,2026/02/02 08:05:00,1250.8,-15.46,TRADE
SA1,2026/02/02 08:10:00,1227.29,-20,TRADE
SA1,2026/02/02 08:15:00,1190.8,-20,TRADE
SA1,2026/02/02 08:20:00,1160.5,-9.50,TRADE
SA1,2026/02/02 08:25:00,1213.64,-10.31,TRADE
SA1,2026/02/02 08:30:00,1110.55,-15.46,TRADE
SA1,2026/02/02 08:35:00,1078.79,-11.78,TRADE
SA1,2026/02/02 08:40:00,1018.43,-14.99,TRADE
SA1,2026/02/02 08:45:00,976,-20,TRADE
SA1,2026/02/02 08:50:00,950.06,-15.08,TRADE
SA1,2026/02/02 08:55:00,908.35,-20,TRADE
SA1,2026/02/02 09:00:00,874.56,-57.74,TRADE
SA1,2026/02/02 09:05:00,862.11,-20,TRADE
SA1,2026/02/02 09:10:00,784.99,-15.46,TRADE
SA1,2026/02/02 09:15:00,774.54,-15.08,TRADE
SA1,2026/02/02 09:20:00,702.11,-20,TRADE
SA1,2026/02/02 09:25:00,705.02,-20,TRADE
SA1,2026/02/02 09:30:00,643.49,-19.50,TRADE
SA1,2026/02/02 09:35:00,639.49,-35.85,TRADE
SA1,2026/02/02 09:40:00,616.49,-20,TRADE
SA1,2026/02/02 09:45:00,566.01,-59.04,TRADE
SA1,2026/02/02 09:50:00,569.19,-20,TRADE
SA1,2026/02/02 09:55:00,510.58,-61.43,TRADE
SA1,2026/02/02 10:00:00,494.62,-41.97,TRADE
SA1,2026/02/02 10:05:00,480.59,-41.97,TRADE
SA1,2026/02/02 10:10:00,512.93,-41.97,TRADE
SA1,2026/02/02 10:15:00,484.53,-37.57,TRADE
SA1,2026/02/02 10:20:00,465.91,-20,TRADE
SA1,2026/02/02 10:25:00,427.92,-20,TRADE
SA1,2026/02/02 10:30:00,426.97,-20,TRADE
SA1,2026/02/02 10:35:00,389.13,-59.04,TRADE
SA1,2026/02/02 10:40:00,419.54,-20,TRADE
SA1,2026/02/02 10:45:00,364.41,-20,TRADE
SA1,2026/02/02 10:50:00,360.91,-20,TRADE
SA1,2026/02/02 10:55:00,318.38,-20,TRADE
SA1,2026/02/02 11:00:00,304.41,-15.46,TRADE
SA1,2026/02/02 11:05:00,310.35,-15.46,TRADE
SA1,2026/02/02 11:10:00,281.71,-20,TRADE
SA1,2026/02/02 11:15:00,269.71,-41.10,TRADE
SA1,2026/02/02 11:20:00,224.83,-15.46,TRADE
SA1,2026/02/02 11:25:00,234.35,-15.08,TRADE
SA1,2026/02/02 11:30:00,205.57,-46.76,TRADE
SA1,2026/02/02 11:35:00,198.72,-22.56,TRADE
SA1,2026/02/02 11:40:00,184.49,-15.46,TRADE
SA1,2026/02/02 11:45:00,181.26,-20,TRADE
SA1,2026/02/02 11:50:00,185.46,-20,TRADE
SA1,2026/02/02 11:55:00,171.28,-38.50,TRADE
SA1,2026/02/02 12:00:00,169.17,-24.05,TRADE
SA1,2026/02/02 12:05:00,168.04,-15.08,TRADE
SA1,2026/02/02 12:10:00,155.66,-15.46,TRADE
SA1,2026/02/02 12:15:00,133,-15.84,TRADE
SA1,2026/02/02 12:20:00,122.85,-20,TRADE
SA1,2026/02/02 12:25:00,110.55,-19.88,TRADE
SA1,2026/02/02 12:30:00,102.31,-19.88,TRADE
SA1,2026/02/02 12:35:00,91.86,-20,TRADE
SA1,2026/02/02 12:40:00,118.26,-19.88,TRADE
SA1,2026/02/02 12:45:00,125.32,-8.92,TRADE
SA1,2026/02/02 12:50:00,132.35,-20,TRADE
SA1,2026/02/02 12:55:00,105.79,-20,TRADE
SA1,2026/02/02 13:00:00,120.16,-20,TRADE
SA1,2026/02/02 13:05:00,121.18,-7.50,TRADE
SA1,2026/02/02 13:10:00,136.08,-7.25,TRADE
SA1,2026/02/02 13:15:00,125.72,-16.94,TRADE
SA1,2026/02/02 13:20:00,124.34,-16.12,TRADE
SA1,2026/02/02 13:25:00,105.16,-15.08,TRADE
SA1,2026/02/02 13:30:00,144.78,-11.39,TRADE
SA1,2026/02/02 13:35:00,144.58,-14.99,TRADE
