REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
SA1,2026/03/01 10:35:00,1355.92,220.66,TRADE
SA1,2026/03/01 10:40:00,1278.02,65.73,TRADE
SA1,2026/03/01 10:45:00,1363.4,275.98,TRADE
SA1,2026/03/01 10:50:00,1306.36,10.63,TRADE
SA1,2026/03/01 10:55:00,1396.26,240.09,TRADE
SA1,2026/03/01 11:00:00,1346.83,276.27,TRADE
SA1,2026/03/01 11:05:00,1349.09,9.10,TRADE
SA1,2026/03/01 11:10:00,1476.48,137.99,TRADE
SA1,2026/03/01 11:15:00,1443.31,9.10,TRADE
SA1,2026/03/01 11:20:00,1491.71,58.58,TRADE
SA1,2026/03/01 11:25:00,1468.65,117.16,TRADE
SA1,2026/03/01 11:30:00,1478.46,240.01,TRADE
SA1,2026/03/01 11:35:00,1438.46,9.10,TRADE
SA1,2026/03/01 11:40:00,1504.01,215.59,TRADE
SA1,2026/03/01 11:45:00,1418.86,95.44,TRADE
SA1,2026/03/01 11:50:00,1407.37,95.44,TRADE
SA1,2026/03/01 11:55:00,1394.14,9.10,TRADE
SA1,2026/03/01 12:00:00,1404.38,95.44,TRADE
SA1,2026/03/01 12:05:00,1408,95.44,TRADE
SA1,2026/03/01 12:10:00,1394.39,138.04,TRADE
SA1,2026/03/01 12:15:00,1410.65,122.49,TRADE
SA1,2026/03/01 12:20:00,1404.31,95.44,TRADE
SA1,2026/03/01 12:25:00,1431.36,123.45,TRADE
SA1,2026/03/01 12:30:00,1456.08,229.98,TRADE
SA1,2026/03/01 12:35:00,1411.14,70,TRADE
SA1,2026/03/01 12:40:00,1446.6,123.45,TRADE
SA1,2026/03/01 12:45:00,1439.33,170.44,TRADE
SA1,2026/03/01 12:50:00,1395.48,123.45,TRADE
SA1,2026/03/01 12:55:00,1413.22,95.44,TRADE
SA1,2026/03/01 13:00:00,1384.16,117.16,TRADE
SA1,2026/03/01 13:05:00,1339.37,79.05,TRADE
SA1,2026/03/01 13:10:00,1355.02,81.44,TRADE
SA1,2026/03/01 13:15:00,1399.84,79.05,TRADE
SA1,2026/03/01 13:20:00,1432.89,123.45,TRADE
SA1,2026/03/01 13:25:00,1451.49,123.45,TRADE
SA1,2026/03/01 13:30:00,1461.3,170.44,TRADE
SA1,2026/03/01 13:35:00,1436.35,65.96,TRADE
SA1,2026/03/01 13:40:00,1484.98,230.90,TRADE
SA1,2026/03/01 13:45:00,1465.16,95.44,TRADE
SA1,2026/03/01 13:50:00,1502.99,170.44,TRADE
SA1,2026/03/01 13:55:00,1512.51,170.44,TRADE
SA1,2026/03/01 14:00:00,1502.67,170.44,TRADE
SA1,2026/03/01 14:05:00,1547.29,124,TRADE
SA1,2026/03/01 14:10:00,1581.17,300.75,TRADE
SA1,2026/03/01 14:15:00,1522,79.05,TRADE
SA1,2026/03/01 14:20:00,1587.12,360.55,TRADE
SA1,2026/03/01 14:25:00,1545.42,220.84,TRADE
SA1,2026/03/01 14:30:00,1553.69,300.75,TRADE
SA1,2026/03/01 14:35:00,1550.59,170.44,TRADE
SA1,2026/03/01 14:40:00,1588.44,230,TRADE
SA1,2026/03/01 14:45:00,1565.38,225,TRADE
SA1,2026/03/01 14:50:00,1571.19,240.01,TRADE
SA1,2026/03/01 14:55:00,1591.67,225,TRADE
SA1,2026/03/01 15:00:00,1592.04,980.89,TRADE
SA1,2026/03/01 15:05:00,1523.08,275.98,TRADE
SA1,2026/03/01 15:10:00,1564.4,300.75,TRADE
SA1,2026/03/01 15:15:00,1581.04,177.77,TRADE
SA1,2026/03/01 15:20:00,1626.9,177.77,TRADE
SA1,2026/03/01 15:25:00,1669.54,178.02,TRADE
SA1,2026/03/01 15:30:00,1669.53,225,TRADE
SA1,2026/03/01 15:35:00,1665.74,138,TRADE
SA1,2026/03/01 15:40:00,1657.34,177.77,TRADE
SA1,2026/03/01 15:45:00,1648.26,138,TRADE
SA1,2026/03/01 15:50:00,1650.67,170.44,TRADE
SA1,2026/03/01 15:55:00,1665.21,225,TRADE
SA1,2026/03/01 16:00:00,1654.72,138.04,TRADE
SA1,2026/03/01 16:05:00,1670.21,65.73,TRADE
SA1,2026/03/01 16:10:00,1641.38,65.73,TRADE
SA1,2026/03/01 16:15:00,1638.72,49.02,TRADE
SA1,2026/03/01 16:20:00,1641.59,60.08,TRADE
SA1,2026/03/01 16:25:00,1654.4,129.99,TRADE
SA1,2026/03/01 16:30:00,1645.58,137.83,TRADE
SA1,2026/03/01 16:35:00,1683.57,70,TRADE
SA1,2026/03/01 16:40:00,1681.33,138,TRADE
SA1,2026/03/01 16:45:00,1692.13,70,TRADE
SA1,2026/03/01 16:50:00,1699.65,66.01,TRADE
SA1,2026/03/01 16:55:00,1718.54,129.04,TRADE
SA1,2026/03/01 17:00:00,1697.2,66.10,TRADE
SA1,2026/03/01 17:05:00,1718.31,35.72,TRADE
SA1,2026/03/01 17:10:00,1709.23,138,TRADE
SA1,2026/03/01 17:15:00,1683.63,57.73,TRADE
SA1,2026/03/01 17:20:00,1688.46,138,TRADE
SA1,2026/03/01 17:25:00,1663.99,138,TRADE
SA1,2026/03/01 17:30:00,1677.32,138,TRADE
SA1,2026/03/01 17:35:00,1627.43,37.24,TRADE
SA1,2026/03/01 17:40:00,1629.47,56.53,TRADE
SA1,2026/03/01 17:45:00,1599.51,51.33,TRADE
SA1,2026/03/01 17:50:00,1590.92,51.93,TRADE
SA1,2026/03/01 17:55:00,1586.96,50.39,TRADE
SA1,2026/03/01 18:00:00,1586.13,51.19,TRADE
SA1,2026/03/01 18:05:00,1570.49,48,TRADE
SA1,2026/03/01 18:10:00,1575.58,40.62,TRADE
SA1,2026/03/01 18:15:00,1579.61,28.01,TRADE
SA1,2026/03/01 18:20:00,1588.1,29.53,TRADE
SA1,2026/03/01 18:25:00,1642.7,41.51,TRADE
SA1,2026/03/01 18:30:00,1653.9,46.44,TRADE
SA1,2026/03/01 18:35:00,1641.26,39.64,TRADE
SA1,2026/03/01 18:40:00,1643.95,47.57,TRADE
SA1,2026/03/01 18:45:00,1643.08,49.18,TRADE
SA1,2026/03/01 18:50:00,1628.52,48.12,TRADE
SA1,2026/03/01 18:55:00,1627.12,31.72,TRADE
SA1,2026/03/01 19:00:00,1627.16,48.51,TRADE
SA1,2026/03/01 19:05:00,1623.2,49.69,TRADE
SA1,2026/03/01 19:10:00,1616.53,49.33,TRADE
SA1,2026/03/01 19:15:00,1619.55,54.46,TRADE
SA1,2026/03/01 19:20:00,1611.54,48.51,TRADE
SA1,2026/03/01 19:25:00,1624.52,50.70,TRADE
SA1,2026/03/01 19:30:00,1621.55,50.86,TRADE
SA1,2026/03/01 19:35:00,1598.58,49.63,TRADE
SA1,2026/03/01 19:40:00,1608.24,50.64,TRADE
SA1,2026/03/01 19:45:00,1606.44,49.70,TRADE
SA1,2026/03/01 19:50:00,1611.94,49.02,TRADE
SA1,2026/03/01 19:55:00,1637.12,49.03,TRADE
SA1,2026/03/01 20:00:00,1616.92,49.02,TRADE
SA1,2026/03/01 20:05:00,1620.69,32.47,TRADE
SA1,2026/03/01 20:10:00,1625.75,32.63,TRADE
SA1,2026/03/01 20:15:00,1615.47,32.43,TRADE
SA1,2026/03/01 20:20:00,1610.65,32.47,TRADE
SA1,2026/03/01 20:25:00,1608.56,32.38,TRADE
SA1,2026/03/01 20:30:00,1600.51,32.27,TRADE
SA1,2026/03/01 20:35:00,1603.21,30.35,TRADE
SA1,2026/03/01 20:40:00,1602.89,32.36,TRADE
SA1,2026/03/01 20:45:00,1609.72,30.56,TRADE
SA1,2026/03/01 20:50:00,1603.93,29.87,TRADE
SA1,2026/03/01 20:55:00,1613.17,28.44,TRADE
SA1,2026/03/01 21:00:00,1591.07,27.67,TRADE
SA1,2026/03/01 21:05:00,1585.06,30.58,TRADE
SA1,2026/03/01 21:10:00,1574.3,30.71,TRADE
SA1,2026/03/01 21:15:00,1545.69,30.86,TRADE
SA1,2026/03/01 21:20:00,1545.68,30.59,TRADE
SA1,2026/03/01 21:25:00,1537.7,30.46,TRADE
SA1,2026/03/01 21:30:00,1528.91,28.65,TRADE
SA1,2026/03/01 21:35:00,1507.45,30.82,TRADE
SA1,2026/03/01 21:40:00,1507.08,32.14,TRADE
SA1,2026/03/01 21:45:00,1500.72,30.02,TRADE
SA1,2026/03/01 21:50:00,1511.23,28.95,TRADE
SA1,2026/03/01 21:55:00,1495.68,22.96,TRADE
SA1,2026/03/01 22:00:00,1524.7,28.47,TRADE
SA1,2026/03/01 22:05:00,1497.89,24.51,TRADE
SA1,2026/03/01 22:10:00,1494.4,30.46,TRADE
SA1,2026/03/01 22:15:00,1460.94,30.08,TRADE
SA1,2026/03/01 22:20:00,1454.33,24.15,TRADE
SA1,2026/03/01 22:25:00,1453.18,28.40,TRADE
SA1,2026/03/01 22:30:00,1446.16,27.49,TRADE
SA1,2026/03/01 22:35:00,1444.96,31.28,TRADE
SA1,2026/03/01 22:40:00,1427.27,24.28,TRADE
SA1,2026/03/01 22:45:00,1438.72,25.02,TRADE
SA1,2026/03/01 22:50:00,1421.66,29.95,TRADE
SA1,2026/03/01 22:55:00,1442.97,24.92,TRADE
SA1,2026/03/01 23:00:00,1420.46,22.48,TRADE
SA1,2026/03/01 23:05:00,1440.18,30.36,TRADE
SA1,2026/03/01 23:10:00,1414.29,46.26,TRADE
SA1,2026/03/01 23:15:00,1411.76,48.54,TRADE
SA1,2026/03/01 23:20:00,1396.91,42.36,TRADE
SA1,2026/03/01 23:25:00,1384.78,31.08,TRADE
SA1,2026/03/01 23:30:00,1421.23,29.08,TRADE
SA1,2026/03/01 23:35:00,1411.92,30.57,TRADE
SA1,2026/03/01 23:40:00,1450.43,26.71,TRADE
SA1,2026/03/01 23:45:00,1449.23,31.62,TRADE
SA1,2026/03/01 23:50:00,1431.81,32.16,TRADE
SA1,2026/03/01 23:55:00,1445.76,30.69,TRADE
SA1,2026/03/02 00:00:00,1444.16,28.06,TRADE
SA1,2026/03/02 00:05:00,1426.14,32.65,TRADE
SA1,2026/03/02 00:10:00,1443.11,26.67,TRADE
SA1,2026/03/02 00:15:00,1461.45,31.17,TRADE
SA1,2026/03/02 00:20:00,1485.34,31.59,TRADE
SA1,2026/03/02 00:25:00,1498.61,36.51,TRADE
SA1,2026/03/02 00:30:00,1486.15,45.72,TRADE
SA1,2026/03/02 00:35:00,1447.55,31.51,TRADE
SA1,2026/03/02 00:40:00,1460.37,49.02,TRADE
SA1,2026/03/02 00:45:00,1454.96,32.05,TRADE
SA1,2026/03/02 00:50:00,1466.38,31.79,TRADE
SA1,2026/03/02 00:55:00,1465.84,33.99,TRADE
SA1,2026/03/02 01:00:00,1459.95,30.93,TRADE
SA1,2026/03/02 01:05:00,1457.09,29.98,TRADE
SA1,2026/03/02 01:10:00,1460.12,49.02,TRADE
SA1,2026/03/02 01:15:00,1449.75,34.84,TRADE
SA1,2026/03/02 01:20:00,1429.96,40.16,TRADE
SA1,2026/03/02 01:25:00,1420.99,35.58,TRADE
SA1,2026/03/02 01:30:00,1397.89,32.41,TRADE
SA1,2026/03/02 01:35:00,1390.59,42.33,TRADE
SA1,2026/03/02 01:40:00,1375.69,30.15,TRADE
SA1,2026/03/02 01:45:00,1382.56,39.23,TRADE
SA1,2026/03/02 01:50:00,1370.41,22.52,TRADE
SA1,2026/03/02 01:55:00,1392.76,34.10,TRADE
SA1,2026/03/02 02:00:00,1368.62,24.50,TRADE
SA1,2026/03/02 02:05:00,1392.29,50.64,TRADE
SA1,2026/03/02 02:10:00,1367.26,40.60,TRADE
SA1,2026/03/02 02:15:00,1373.41,40.25,TRADE
SA1,2026/03/02 02:20:00,1389.25,49.02,TRADE
SA1,2026/03/02 02:25:00,1346.98,48.34,TRADE
SA1,2026/03/02 02:30:00,1338.62,47.71,TRADE
SA1,2026/03/02 02:35:00,1336.97,49.19,TRADE
SA1,2026/03/02 02:40:00,1339.79,49.02,TRADE
SA1,2026/03/02 02:45:00,1355.72,49.57,TRADE
SA1,2026/03/02 02:50:00,1334.11,49.90,TRADE
SA1,2026/03/02 02:55:00,1334.85,50.22,TRADE
SA1,2026/03/02 03:00:00,1325.25,49.02,TRADE
SA1,2026/03/02 03:05:00,1316.39,50.36,TRADE
SA1,2026/03/02 03:10:00,1321.98,49.53,TRADE
SA1,2026/03/02 03:15:00,1328.53,49.56,TRADE
SA1,2026/03/02 03:20:00,1322.77,49.02,TRADE
SA1,2026/03/02 03:25:00,1315.58,49.02,TRADE
SA1,2026/03/02 03:30:00,1325.84,41.72,TRADE
SA1,2026/03/02 03:35:00,1319.45,41.49,TRADE
SA1,2026/03/02 03:40:00,1334.6,49.02,TRADE
SA1,2026/03/02 03:45:00,1305.31,36.01,TRADE
SA1,2026/03/02 03:50:00,1315.11,46.10,TRADE
SA1,2026/03/02 03:55:00,1310.43,44.08,TRADE
SA1,2026/03/02 04:00:00,1291.41,46.27,TRADE
SA1,2026/03/02 04:05:00,1296.19,30.53,TRADE
SA1,2026/03/02 04:10:00,1313.46,50.30,TRADE
SA1,2026/03/02 04:15:00,1312.5,42.20,TRADE
SA1,2026/03/02 04:20:00,1325.53,48.06,TRADE
SA1,2026/03/02 04:25:00,1310.83,48.13,TRADE
SA1,2026/03/02 04:30:00,1334.97,48.94,TRADE
SA1,2026/03/02 04:35:00,1344.33,49.65,TRADE
SA1,2026/03/02 04:40:00,1360.46,50.57,TRADE
SA1,2026/03/02 04:45:00,1367.88,50.71,TRADE
SA1,2026/03/02 04:50:00,1338.13,48.64,TRADE
SA1,2026/03/02 04:55:00,1353.74,50.03,TRADE
SA1,2026/03/02 05:00:00,1362.72,50.18,TRADE
SA1,2026/03/02 05:05:00,1354.34,34.77,TRADE
SA1,2026/03/02 05:10:00,1368.52,49.80,TRADE
SA1,2026/03/02 05:15:00,1374.62,49.93,TRADE
SA1,2026/03/02 05:20:00,1365.59,49.92,TRADE
SA1,2026/03/02 05:25:00,1388.29,50.55,TRADE
SA1,2026/03/02 05:30:00,1392.18,55.57,TRADE
SA1,2026/03/02 05:35:00,1421.11,49.96,TRADE
SA1,2026/03/02 05:40:00,1434.07,55.12,TRADE
SA1,2026/03/02 05:45:00,1452.66,55.59,TRADE
SA1,2026/03/02 05:50:00,1467.7,56.09,TRADE
SA1,2026/03/02 05:55:00,1452.2,55.51,TRADE
SA1,2026/03/02 06:00:00,1481.36,55.83,TRADE
SA1,2026/03/02 06:05:00,1484.92,56.86,TRADE
SA1,2026/03/02 06:10:00,1507.01,60.16,TRADE
SA1,2026/03/02 06:15:00,1498.97,31.31,TRADE
SA1,2026/03/02 06:20:00,1528.99,59.55,TRADE
SA1,2026/03/02 06:25:00,1520.3,51.49,TRADE
SA1,2026/03/02 06:30:00,1553.47,59.55,TRADE
SA1,2026/03/02 06:35:00,1548.53,52.17,TRADE
SA1,2026/03/02 06:40:00,1604.41,64.63,TRADE
SA1,2026/03/02 06:45:00,1624.56,53.55,TRADE
SA1,2026/03/02 06:50:00,1637.49,59.55,TRADE
SA1,2026/03/02 06:55:00,1607.84,55,TRADE
SA1,2026/03/02 07:00:00,1615.88,54.81,TRADE
SA1,2026/03/02 07:05:00,1620.24,65.42,TRADE
SA1,2026/03/02 07:10:00,1585,63.55,TRADE
SA1,2026/03/02 07:15:00,1586.4,52.62,TRADE
SA1,2026/03/02 07:20:00,1607.36,85.78,TRADE
SA1,2026/03/02 07:25:00,1584.35,54.21,TRADE
SA1,2026/03/02 07:30:00,1584.83,84.40,TRADE
SA1,2026/03/02 07:35:00,1570.53,64.88,TRADE
SA1,2026/03/02 07:40:00,1585.89,67.83,TRADE
SA1,2026/03/02 07:45:00,1587.12,72.78,TRADE
SA1,2026/03/02 07:50:00,1585.23,63.30,TRADE
SA1,2026/03/02 07:55:00,1595.32,71.47,TRADE
SA1,2026/03/02 08:00:00,1575.51,72.44,TRADE
SA1,2026/03/02 08:05:00,1547.42,73.80,TRADE
SA1,2026/03/02 08:10:00,1563.65,92.63,TRADE
SA1,2026/03/02 08:15:00,1530.15,79.05,TRADE
SA1,2026/03/02 08:20:00,1539.9,72.05,TRADE
SA1,2026/03/02 08:25:00,1536.06,108.76,TRADE
SA1,2026/03/02 08:30:00,1507.58,72.42,TRADE
SA1,2026/03/02 08:35:00,1506.67,70,TRADE
SA1,2026/03/02 08:40:00,1510.9,110.95,TRADE
SA1,2026/03/02 08:45:00,1512.74,87.75,TRADE
SA1,2026/03/02 08:50:00,1517.71,63.10,TRADE
SA1,2026/03/02 08:55:00,1516.37,79.05,TRADE
SA1,2026/03/02 09:00:00,1489.93,70,TRADE
SA1,2026/03/02 09:05:00,1498.68,79.05,TRADE
SA1,2026/03/02 09:10:00,1469.82,123.86,TRADE
SA1,2026/03/02 09:15:00,1446.11,60.48,TRADE
SA1,2026/03/02 09:20:00,1447.37,113.72,TRADE
SA1,2026/03/02 09:25:00,1413.07,63.34,TRADE
SA1,2026/03/02 09:30:00,1413.06,86.20,TRADE
SA1,2026/03/02 09:35:00,1398.11,95.48,TRADE
SA1,2026/03/02 09:40:00,1409.01,71.50,TRADE
SA1,2026/03/02 09:45:00,1429.23,96.08,TRADE
SA1,2026/03/02 09:50:00,1414.39,94.64,TRADE
SA1,2026/03/02 09:55:00,1397.18,62.46,TRADE
SA1,2026/03/02 10:00:00,1413.92,98.78,TRADE
SA1,2026/03/02 10:05:00,1385.21,93.46,TRADE
SA1,2026/03/02 10:10:00,1396.39,110.17,TRADE
SA1,2026/03/02 10:15:00,1405.95,96.14,TRADE
SA1,2026/03/02 10:20:00,1413.92,101.14,TRADE
SA1,2026/03/02 10:25:00,1405.37,96.69,TRADE
SA1,2026/03/02 10:30:00,1395.28,96.13,TRADE
SA1,2026/03/02 10:35:00,1387.32,86.93,TRADE
SA1,2026/03/02 10:40:00,1409.12,96.13,TRADE
SA1,2026/03/02 10:45:00,1432.76,87.50,TRADE
SA1,2026/03/02 10:50:00,1425.84,88.29,TRADE
SA1,2026/03/02 10:55:00,1441.73,56.23,TRADE
SA1,2026/03/02 11:00:00,1410.32,56.99,TRADE
SA1,2026/03/02 11:05:00,1414.05,56.58,TRADE
SA1,2026/03/02 11:10:00,1418.53,98.80,TRADE
SA1,2026/03/02 11:15:00,1364.26,65.73,TRADE
SA1,2026/03/02 11:20:00,1370.35,55.88,TRADE
SA1,2026/03/02 11:25:00,1354.85,55.92,TRADE
SA1,2026/03/02 11:30:00,1354.59,65.34,TRADE
SA1,2026/03/02 11:35:00,1333.82,65.73,TRADE
SA1,2026/03/02 11:40:00,1314.42,76.70,TRADE
SA1,2026/03/02 11:45:00,1313.44,57.65,TRADE
SA1,2026/03/02 11:50:00,1299.29,46.17,TRADE
SA1,2026/03/02 11:55:00,1281.38,58.58,TRADE
SA1,2026/03/02 12:00:00,1266.91,49.20,TRADE
SA1,2026/03/02 12:05:00,1268.32,41.02,TRADE
SA1,2026/03/02 12:10:00,1296.22,58.58,TRADE
SA1,2026/03/02 12:15:00,1266.29,39.03,TRADE
SA1,2026/03/02 12:20:00,1284.47,43.69,TRADE
SA1,2026/03/02 12:25:00,1283.27,42.17,TRADE
SA1,2026/03/02 12:30:00,1263.98,47.02,TRADE
SA1,2026/03/02 12:35:00,1275.87,49.02,TRADE
SA1,2026/03/02 12:40:00,1266.79,40.07,TRADE
SA1,2026/03/02 12:45:00,1234.3,37.72,TRADE
SA1,2026/03/02 12:50:00,1230.3,35.99,TRADE
SA1,2026/03/02 12:55:00,1211.71,40.04,TRADE
SA1,2026/03/02 13:00:00,1205.87,36.63,TRADE
SA1,2026/03/02 13:05:00,1192.33,37.13,TRADE
SA1,2026/03/02 13:10:00,1193.04,37.67,TRADE
SA1,2026/03/02 13:15:00,1197.7,37.98,TRADE
SA1,2026/03/02 13:20:00,1188.41,35.84,TRADE
SA1,2026/03/02 13:25:00,1164.07,36.74,TRADE
SA1,2026/03/02 13:30:00,1179.19,36.06,TRADE
SA1,2026/03/02 13:35:00,1174,37.71,TRADE
